mean,std,min,max,rms,zero_crossing,Sample Entropy,Spectral Entropy,Permutation Entropy,SVD Entropy,LZiv Complexity,label
-2.1536175782486344,10.758920734251443,-29.36125572,42.02479796572032,10.972349066596777,34,0.2583846596962265,0.4124309064829646,0.5069546457195239,0.2460245736765936,5.146484375,0
-0.23489443416283362,13.598931145425539,-56.74111297,48.60846552716467,13.600959660745467,29,0.23026952471589182,0.4205707380763309,0.5119455493471616,0.24747792184901687,5.37109375,0
-1.9826540360953608,7.401406073011509,-29.01029886,17.104217311579117,7.662357919365087,31,0.2753621325552288,0.4240802731258941,0.5028515819191773,0.23911195382023043,5.009765625,0
-0.23253844731075124,14.567855378810428,-35.01665067,44.99830033791599,14.569711200549365,24,0.2729122985173575,0.4059184786893441,0.5038185026290847,0.22520997283991367,5.107421875,0
-3.037043949256509,15.61776109508394,-58.1469584,43.42232127237506,15.910314188375827,22,0.2095562655400187,0.4011045323106606,0.49270278949088353,0.21541044279671118,5.05859375,0
0.5056974471579643,11.541858967843302,-34.04499442,39.65300276785711,11.55293202358808,35,0.33477337591093353,0.4182967318008538,0.4935163154295457,0.24652235183098878,5.078125,0
1.7758271149858933,14.420402174929087,-67.20527407,48.02785413872785,14.529334493672403,29,0.1869770506719553,0.388529364595352,0.49302847920060605,0.21247148094887366,6.09375,0
-2.0086133108218847,11.175490055298,-35.80596224,39.0,11.354563197608059,31,0.23624483140408833,0.41294575827461244,0.49511575900621674,0.2436876324317731,4.74609375,0
-2.1991438197978472,16.581388440007405,-66.15708565,49.21116029,16.72658590802577,29,0.21620301509348083,0.4097351664977267,0.49569262734513836,0.2386397566558544,5.126953125,0
-0.22196507835615886,11.872382034321085,-40.93381856,36.05841524543087,11.874456773464615,29,0.2817644869803591,0.41650158599441717,0.5036822454400699,0.2399742165132831,5.908203125,0
1.6585715190134385,16.121623521006242,-48.62857633,80.06681258199943,16.20671479469989,21,0.1707264319642346,0.399531494168677,0.4997694051804677,0.21663091482951582,5.44921875,0
-0.568346209380695,16.78656706845525,-76.01867887,50.82400401640081,16.796185619284625,26,0.21421997230101686,0.4100565609355055,0.5019882472837629,0.22427406257882035,5.0390625,0
